Year,Type,Country,Sex,Age,Fatal,month,specie,size
1870,Unprovoked,AUSTRALIA,M,adolescente,N,Jan,,
1870,Invalid,AUSTRALIA,M,,N,,,
1869,Unprovoked,AUSTRALIA,M,,N,Apr,tiger,mediano
1869,Invalid,,M,,Y,Apr,,
1868,Unprovoked,ITALY,M,,Y,Sep,white,
1868,Unprovoked,INDIA,M,adulto,Y,May,,
1868,Sea Disaster,VIETNAM,M,,Y,Jan,,
1868,Sea Disaster,AUSTRALIA,,,N,Jan,,
1868,Unprovoked,AUSTRALIA,M,,Y,,,
1868,Unprovoked,NEW ZEALAND,M,,N,,,
1867,Unprovoked,EGYPT,M,,Y,Aug,,
1867,Unprovoked,MEXICO,M,,Y,Aug,,
1867,Sea Disaster,CUBA,M,,Y,Jun,,
1867,Unprovoked,CUBA,M,,Y,,,
1866,Invalid,AUSTRALIA,M,,Y,Apr,,
1865,Unprovoked,USA,M,adolescente,N,Sep,,
1865,Unprovoked,USA,M,,Y,Jul,,
1865,Boating,SOUTH AFRICA,M,,Y,Mar,,
